Hisse,Adi,Sektor,Alt Grup,Aciklama,Beta,FiyatKazanc Orani,PDDD Orani,FiyatSatis Orani,Kar Marji (%),Dolasimdaki Lot,Toplam Gelir,Net Kar,Son Kapanis Fiyati,52 Hafta En Yuksek,52 Hafta En Dusuk,Ortalama Hacim (10 gun),Piyasa Degeri,Son Fiyat,1 Ay Degisim (%),3 Ay Degisim (%),6 Ay Degisim (%),1 Yil Degisim (%),5 Yil Degisim (%),Volatilite
PSGYO.IS,PASIFIK GMYO,Real Estate,REIT - Diversified,"Pasifik Gayrimenkul Yatirim Ortakligi A.S. focuses on operating as a REIT company in Turkey. It has various mixed projects. The company is based in Ankara, Turkey.",0.6377666666666666,2.6333332,0.37308148,4.609227,159.376,4800000000.0,1645395072.0,2622366464.0,1.57,2.904166,1.16,72005126.0,7584000000.0,1.5800000429153442,3.3063082471694045,4.656709987782155,-16.31108456886131,5.791868920899073,56.73177960680121,0.561583984636599
QNBFK.IS,QNB FINANSAL KIRALAMA,Financial Services,Credit Services,"QNB Finansal Kiralama A.S. provides financial leasing services in Turkey and internationally. The company offers finance leasing services for heavy duty and construction machinery, metal processing machines, real estate, energy and energy efficiency equipment, medical devices and equipment, yacht/boat, agricultural machinery, audio and visual systems, elevators and escalators, power transmission distribution systems, passenger cars, aircraft, special purpose vehicles, printing machines, textile machinery, commercial vehicles, heating-colling equipment, furniture equipment, production machinery, and technological equipment. It serves farmers, doctors, dentists, business owners, and entrepreneurs. The company was formerly known as QNB Finans Finansal Kiralama AS and changed its name to QNB Finansal Kiralama A.S. in October 2024. The company was incorporated in 1990 and is headquartered in Istanbul, Turkey. QNB Finansal Kiralama A.S. is a subsidiary of QNB Bank A.S.",0.628,455.0,14.335223,583.8084,68.547,1997629952.0,1342028032.0,919916032.0,46.62,103.8,45.5,43152.0,783487270912.0,90877.0818181923,-50.969829198579816,-51.02260575601263,-0.08060333794318447,45.78806150352606,7562.622679222028,0.6316220930873945
QNBTR.IS,QNB BANK,Financial Services,Banks - Regional,"QNB Bank A.S. provides various banking products and services in Turkey. It offers savings, time, and demand deposits; savings, time, and payroll accounts; consumer, auto, home, and mortgage loans, as well as overdraft; investment products, such as bills and bonds, deposits fund package, derivatives, exchange rates, funds, private portfolio, repo, and stocks; life, workplace, unemployment, auto, home, professional liability, and personal accident insurance products; individual pension products; credit cards; safe deposit boxes; checks; payments; and money transfer services. The company also provides agricultural investment products; support products; cash management, merchant, and agricultural banking services; corporate banking, and small and medium-sized enterprises banking services; foreign trading, cosme programs, cash loans, and guarantee services; and automatic account services, investment fund, portfolio management, securities intermediary, and asset leasing services. In addition, it engages in the financial instruments trading and treasury operations; forward and option agreement business; and conducting insurance, factoring, and domestic and abroad finance lease operations. The company was formerly known as QNB Finansbank A.S. and changed its name to QNB Bank A.S. in October 2024. QNB Bank A.S. was incorporated in 1987 and is headquartered in Istanbul, Turkey. QNB Bank A.S. operates as a subsidiary of Qatar National Bank (Q.P.S.C.)",0.358,25.257732,8.375287,11.662826,46.205002,3350000128.0,77410492416.0,35767193600.0,270.5,415.0,230.0,9700.0,902825050112.0,269.5,-1.282051282051282,-10.166666666666666,-14.917127071823206,0.841908325537886,632.7352064832016,0.7061209619154456
QUAGR.IS,QUA GRANITE HAYAL YAPI,Industrials,Building Products & Equipment,"QUA Granite Hayal Yapi ve Urunleri Sanayi Ticaret A.S. manufactures, exports, and sells ceramics, floor tiles, tile materials, and granite in Turkey, Europe, the United States, and internationally. The company also offers bathroom, kitchen, outdoor, and wall tiles; and toilets, luminaires, sinks, reservoirs, and shower systems. It sells its products through dealers, distributors, and DIY market chains. QUA Granite Hayal Yapi ve Urunleri Sanayi Ticaret A.S. was incorporated in 2015 and is based in Aydin, Turkey.",0.5784696969696969,447261.5858784082,1.0462047,1.4821118,-38.457,2640000000.0,5646537728.0,-2171512832.0,3.16,5.77,2.48,23767137.0,8368800256.0,3.1700000762939453,16.974170910400012,7.45762796793747,-5.654756688510587,-39.155469230641096,285.3039929018684,0.4782643444909442
RALYH.IS,RAL YATIRIM HOLDING,Industrials,Engineering & Construction,"Ral Yatirim Holding A.S. operates construction and contracting business in Turkey. The company was formerly known as Bisas Tekstil Sanayi ve Ticaret A.S and changed its name to Ral Yatirim Holding A.S. in March 2018. Ral Yatirim Holding A.S. was founded in 1976 and is headquartered in Ankara, Turkey.",0.5784696969696969,17.693316,6.6912837,3.5855644,20.344,62337600.0,4694142976.0,954979072.0,280.0,368.25,75.55,268924.0,16831152128.0,270.0,-2.877697841726619,19.893429688657687,19.363396835845176,268.6006825938567,10187.803607111024,0.6103583320913794
RAYSG.IS,RAY SIGORTA,Financial Services,Insurance - Diversified,"Ray Sigorta Anonim Sirketi engages in the non-life insurance business in Turkey. The company offers accident, illness - health, land vehicles, aircraft, watercraft, transportation, fire and natural disasters, general damages, credit, financial losses, and legal protection; home insurance; and land vehicles, aircraft, and general liability insurance solutions. It sells its products through agencies, agency branches, brokers, broker branches, banks, and leasing companies. The company was incorporated in 1958 and is headquartered in Istanbul, Turkey. Ray Sigorta Anonim Sirketi operates as a subsidiary of ATBIH GmbH.",0.829,46.311478,23.07797,8.739198,17.990999,163070000.0,9488410624.0,1707074304.0,507.0,630.0,224.0,47505.0,82921095168.0,508.5,8.77005347593583,11.147540983606556,12.437810945273633,120.60737527114966,14855.881933439983,0.6704760264851187
REEDR.IS,REEDER TEKNOLOJI,Technology,Consumer Electronics,"Reeder Teknoloji Sanayi ve Ticaret Anonim Sirketi produces and sells e-book readers, smart mobile phones, smart watches, and tablets in Turkey. The company also offers robot vacuum cleaners and smart televisions. In addition, it sells its products through online. The company was founded in 2010 and is based in Samsun, Turkey.",0.5010526315789473,28.0,2.5697317,5.970751,-10.965,950000000.0,2272076032.0,-249122320.0,14.16,79.5,14.04,19228709.0,13566000128.0,65.30888862963076,-4.161073163975279,-45.57926883563125,-60.46511584925439,-29.166667455087904,1327.379404791803,0.5982826503589292
RGYAS.IS,RONESANS GAYRIMENKUL YAT.,Real Estate,Real Estate - Development,"Ronesans Gayrimenkul Yatirim A.S., together with its subsidiaries, engages in developing and managing real estate properties in Turkiye. The company develops and manages shopping malls, office buildings, and other commercial real estate projects; and leases real estate projects, as well as provides asset management services. Its portfolio includes shopping centers, office, and mixed projects. The company was founded in 2006 and is based in Ankara, Turkiye. Ronesans Gayrimenkul Yatirim A.S. operates as a subsidiary of Ronesans Holding AS.",0.6377666666666666,2.354791,0.43378407,5.3491607,227.158,331000000.0,7877179904.0,17893615616.0,126.4,148.5,100.6,476912.0,42136301568.0,37.03113629059358,6.1718110356168,15.51724734760838,0.7917656182400877,-14.27609222103851,1021.1702504368692,0.5870558385259707
RNPOL.IS,RAINBOW POLIKARBONAT,Basic Materials,Specialty Chemicals,"Rainbow Polikarbonat Sanayi Ticaret Anonim Sirketi manufactures, distributes, trades, and sells of polycarbonate, polymer, plastic, and similar products. The company offers polycarbonate roof panel, polycarbonate H and U shape, rainbow 27/200, and perforated polycarbonate panel. The company was incorporated in 1995 and is headquartered in Melikgazi, Turkey.",0.684,16.428572,1.3423175,1.2984157,6.0349997,30000000.0,584558592.0,35277660.0,25.18,50.45,21.82,417221.0,759000000.0,25.299999237060547,-2.8417882198519533,-1.0172153142189038,-12.152778099716455,-33.21014117299924,132.32321799304017,0.4992746640897537
RODRG.IS,RODRIGO TEKSTIL,Consumer Cyclical,Apparel Manufacturing,"Rodrigo Tekstil Sanayi ve Ticaret A.S. provides clothing products in Turkey and internationally. Its products include T-shirts, shirts, trousers, and jeans for men's; and women's clothing products and accessories. It also provides belts, bracelets, socks, and suitcases. The company offers its products through online, as well as stores. Rodrigo Tekstil Sanayi ve Ticaret A.S. was formerly known as Rodrigo Tekstil Turizm Insaat Gida Ticaret ve Sanayi Anonim Sirketi and changed its name to Rodrigo Tekstil Sanayi ve Ticaret A.S. in July 2012. The company was founded in 1993 and is based in Istanbul, Turkey.",0.763,272758.92834240035,11.117288,9.277372,-10.853,28340000.0,61094888.0,-6630722.0,19.95,40.25,12.75,698549.0,566800000.0,20.0,-5.21327185584205,5.485237161108596,-39.209729263179085,58.730153924543785,4247.826008084593,0.7624372578687822
ROYAL.IS,ROYAL HALI,Consumer Cyclical,Textile Manufacturing,"Royal Hali Iplik Tekstil Mobilya Sanayi ve Ticaret A.S. manufactures and sells carpets in Turkey. The company was formerly known as Naksan Kimya Sanayi ve Ticaret A.S. and changed its name to Royal Hali Iplik Tekstil Mobilya Sanayi ve Ticaret A.S. in December 2007. The company was incorporated in 2000 and is based in Gaziantep, Turkey. Royal Hali Iplik Tekstil Mobilya Sanayi ve Ticaret A.S. is a subsidiary of NAKSAN Holding.",-0.258,4.25,0.6468798,0.5820772,28.143,60000000.0,700937920.0,197265440.0,6.8,6.82,6.77,7215829.43298969,408000000.0,6.800000190734863,0.0,0.0,0.0,0.0,444.000015258789,0.5131416630012673
RTALB.IS,RTA LABORATUVARLARI,Healthcare,Biotechnology,"RTA Laboratuvarlari Biyolojik Urunler Ilac ve Makine Sanayi Ticaret A.S. engages in the research, development, and production of microbiology and molecular biology products in Turkey. It offers microbiology products, including petri dish, tube and bottle, chromogenic media, blood culture bottle, tuberculosis diagnostic, rapid test, microbiological stain, hygislide, surcheck media, membrane, and swab products; and molecular biology products, such as nucleic acid isolation kits, real time PCR kits, and voltran viral load detection systems. The company was incorporated in 1996 and is based in Kocaeli, Turkey.",-0.078,19.51571146,1.3020182,13.750069,16.261928478571427,100000000.0,106035832.0,-414103232.0,14.57,32.56,10.45,11458741.0,1458000000.0,14.579999923706056,-7.015308418754492,-8.301885072285515,27.33624599633772,1.1095689775698712,1388.1802940127543,0.7280139283144323
RUBNS.IS,RUBENIS TEKSTIL,Consumer Cyclical,Textile Manufacturing,"Rubenis Tekstil Sanayi Ticaret A.S. manufactures and sells cotton yarns and fabrics under Mayer brand in Turkey and internationally. It also engages in the fabric dye; residential project construction; and air-conditioning business. Rubenis Tekstil Sanayi Ticaret A.S. was incorporated in 2009 and is based in Istanbul, Turkey.",-0.542,30.152174,0.7073824,1.1820645,1.959,74500000.0,1748322432.0,34253168.0,27.3,45.9,22.46,890979.0,2066630016.0,27.739999771118164,-8.448843334659873,-0.5021499062505281,-11.260398054992534,30.725733594441763,83.46560834046224,0.6088312364987956
RYGYO.IS,REYSAS GMYO,Real Estate,REIT - Industrial,"Reysas Gayrimenkul Yatirim Ortakligi A.S. is a privately owned real estate investment trust.  It invests in the real estate markets of Turkey. The firm invests in the warehousing market. Reysas Gayrimenkul Yatirim Ortakligi A.S. is based in Istanbul, Turkey.",0.613,1.79402,0.75669116,9.167948,530.877,2000000000.0,3534051840.0,18761478144.0,15.87,16.46,5.86,9311556.0,32400001024.0,16.200000762939453,3.053438217284255,29.49640660707994,27.43363814403307,167.10635795713057,2263.0801162243047,0.6213243397606575
RYSAS.IS,REYSAS LOJISTIK,Industrials,Integrated Freight & Logistics,"Reysas Tasimacilik ve Lojistik Ticaret A.S. provides logistics solutions in Turkey and internationally. The company offers local transportation and distribution, automotive logistics, warehousing, railway transportation, international services, fuel logistics, and bonded warehousing. It also provides technology solutions, such as software services and vehicle tracking systems. In addition, the company distributes and markets tobacco products, and operates vehicle inspection station, as well as involved in the real estate investments. Reysas Tasimacilik ve Lojistik Ticaret A.S. was incorporated in 1989 and is headquartered in Istanbul, Turkey.",0.5784696969696969,31.805553,8.586427,4.1533866,24.619,2000000000.0,11027144704.0,2714770944.0,23.02,24.5,6.79,8319555.0,45799997440.0,22.899999618530277,21.614443501405898,82.76137355591214,64.60017243939224,248.5540185722625,7540.209321217388,0.7081803367611952
